# Title: December 2023 Global Gridded Average Temperature
# Units: Degrees Celsius
# Base Period: 1991-2020
# Missing: -999.00
Latitude,Longitude,Anomaly,Rank
37.5,182.5,1.61,171
37.5,187.5,1.41,164
37.5,192.5,1.31,164
37.5,197.5,1.16,162
37.5,202.5,0.97,158
37.5,207.5,0.76,148
37.5,212.5,0.67,139
37.5,217.5,0.67,148
37.5,222.5,0.57,146
37.5,227.5,0.68,158
37.5,232.5,0.83,168
37.5,237.5,1.57,172
37.5,242.5,2.76,165
37.5,247.5,2.68,160
37.5,252.5,1.81,153
37.5,257.5,2.44,160
37.5,262.5,3.3,171
37.5,267.5,3.44,170
37.5,272.5,2.83,161
37.5,277.5,2.05,159
37.5,282.5,1.16,156
37.5,287.5,0.33,133
37.5,292.5,0.18,134
37.5,297.5,0.1,134
37.5,302.5,0.1,136
37.5,307.5,-0.03,125
37.5,312.5,0,118
37.5,317.5,-0.03,106
37.5,322.5,-0.05,110
37.5,327.5,0.33,158
37.5,332.5,0.91,172
37.5,337.5,1.35,173
37.5,342.5,1.36,174
37.5,347.5,1.07,174
37.5,352.5,0.52,162
37.5,357.5,0.54,155
42.5,2.5,0.94,163
42.5,7.5,0.69,164
42.5,12.5,1.1,170
42.5,17.5,1.28,169
42.5,22.5,3.03,170
42.5,27.5,2.48,173
42.5,32.5,2.12,172
42.5,37.5,1.9,169
42.5,42.5,3.28,173
42.5,47.5,2.34,173
42.5,52.5,1.52,171
42.5,57.5,1.58,128
42.5,62.5,1.77,132
42.5,67.5,1.7,139
42.5,72.5,2.12,155
42.5,77.5,2.19,164
42.5,82.5,0.99,139
42.5,87.5,0.39,128
42.5,92.5,0.66,135
42.5,97.5,0.74,130
42.5,102.5,-0.07,108
42.5,107.5,-1.13,96
42.5,112.5,-1.39,83
42.5,117.5,-1.19,79
42.5,122.5,-1.06,91
42.5,127.5,-0.25,113
42.5,132.5,0.71,152
42.5,137.5,1.34,167
42.5,142.5,1.25,168
42.5,147.5,1.01,165
42.5,152.5,1,160
42.5,157.5,1.34,169
42.5,162.5,1.52,169
42.5,167.5,1.56,166
42.5,172.5,1.56,164
42.5,177.5,1.52,168
42.5,182.5,1.43,166
42.5,187.5,1.42,165
42.5,192.5,1.38,163
42.5,197.5,1.25,159
42.5,202.5,1.07,154
42.5,207.5,0.74,146
42.5,212.5,0.39,136
42.5,217.5,0.22,127
42.5,222.5,0.3,130
42.5,227.5,0.56,147
42.5,232.5,0.79,161
42.5,237.5,2.33,172
42.5,242.5,2.77,157
42.5,247.5,3.06,163
42.5,252.5,3.05,165
42.5,257.5,3.93,172
42.5,262.5,4.71,173
42.5,267.5,5.55,173
42.5,272.5,3.96,172
42.5,277.5,2.34,173
42.5,282.5,3.04,173
42.5,287.5,2.26,171
42.5,292.5,0.47,155
42.5,297.5,0.12,147
42.5,302.5,-0.3,108
42.5,307.5,-0.62,85
42.5,312.5,-0.58,73
42.5,317.5,-0.39,64
42.5,322.5,-0.37,59
42.5,327.5,-0.01,95
42.5,332.5,0.45,153
42.5,337.5,0.73,167
42.5,342.5,0.79,171
42.5,347.5,0.65,172
42.5,352.5,0.34,158
42.5,357.5,0.67,157
47.5,2.5,2.25,170
47.5,7.5,2.44,172
47.5,12.5,2,172
47.5,17.5,2.17,162
47.5,22.5,2.64,162
47.5,27.5,3.05,167
47.5,32.5,2.84,169
47.5,37.5,2.76,164
47.5,42.5,3.1,158
47.5,47.5,2.76,160
47.5,52.5,2.37,159
47.5,57.5,2.44,142
47.5,62.5,3.06,155
47.5,67.5,3.28,155
47.5,72.5,2.96,155
47.5,77.5,3.02,158
47.5,82.5,1.79,146
47.5,87.5,0.12,116
47.5,92.5,-0.34,116
47.5,97.5,0.44,119
47.5,102.5,-0.13,113
47.5,107.5,-0.68,99
47.5,112.5,-1.72,66
47.5,117.5,-1.83,72
47.5,122.5,-1.54,71
47.5,127.5,-1.54,76
47.5,132.5,-1.83,65
47.5,137.5,-1.08,75
47.5,142.5,0.65,146
47.5,147.5,0.65,147
47.5,152.5,0.63,155
47.5,157.5,0.58,146
47.5,162.5,0.71,151
47.5,167.5,0.8,157
47.5,172.5,0.95,160
47.5,177.5,1.11,169
47.5,182.5,1.06,167
47.5,187.5,0.89,164
47.5,192.5,0.78,165
47.5,197.5,0.79,163
47.5,202.5,0.75,163
47.5,207.5,0.55,151
47.5,212.5,0.07,133
47.5,217.5,0.17,132
47.5,222.5,0.38,146
47.5,227.5,0.5,150
47.5,232.5,0.81,161
47.5,237.5,2.24,174
47.5,242.5,2.99,170
47.5,247.5,4.64,174
47.5,252.5,5.82,173
47.5,257.5,5.76,173
47.5,262.5,7.07,172
47.5,267.5,6.99,174
47.5,272.5,2.1,172
47.5,277.5,3.33,173
47.5,282.5,3.97,171
47.5,287.5,3.81,172
47.5,292.5,3.31,173
47.5,297.5,0.74,163
47.5,302.5,0.3,152
47.5,307.5,-0.18,125
47.5,312.5,-0.55,70
47.5,317.5,-0.66,45
47.5,322.5,-0.53,46
47.5,327.5,-0.2,59
47.5,332.5,0.15,101
47.5,337.5,0.34,146
47.5,342.5,0.43,165
47.5,347.5,0.49,171
47.5,352.5,0.42,164
47.5,357.5,0.8,168
52.5,2.5,0.75,159
52.5,7.5,1.22,164
52.5,12.5,1.48,164
52.5,17.5,1.64,153
52.5,22.5,1.69,151
52.5,27.5,2.01,157
52.5,32.5,1.85,154
52.5,37.5,1.78,148
52.5,42.5,1.75,144
52.5,47.5,1.65,138
52.5,52.5,1.56,132
52.5,57.5,0.66,121
52.5,62.5,0.45,115
52.5,67.5,0.42,113
52.5,72.5,0.87,122
52.5,77.5,0.55,112
52.5,82.5,0.69,113
52.5,87.5,-0.02,113
52.5,92.5,-2.57,70
52.5,97.5,-2.23,78
52.5,102.5,-2.12,80
52.5,107.5,-1.96,72
52.5,112.5,-1.16,81
52.5,117.5,-1.28,77
52.5,122.5,-1.47,68
52.5,127.5,-0.54,97
52.5,132.5,-1.28,85
52.5,137.5,-0.68,93
52.5,142.5,-0.14,90
52.5,147.5,0.3,127
52.5,152.5,0.36,134
52.5,157.5,0.09,114
52.5,162.5,0.3,134
52.5,167.5,0.65,158
52.5,172.5,0.7,161
52.5,177.5,0.99,170
52.5,182.5,0.81,170
52.5,187.5,0.73,162
52.5,192.5,0.62,159
52.5,197.5,0.54,157
52.5,202.5,0.49,154
52.5,207.5,0.44,149
52.5,212.5,0.4,147
52.5,217.5,0.44,147
52.5,222.5,0.58,151
52.5,227.5,0.77,163
52.5,232.5,1.69,169
52.5,237.5,5.06,173
52.5,242.5,4.71,171
52.5,247.5,7,172
52.5,252.5,8.39,173
52.5,257.5,8.06,173
52.5,262.5,7.76,173
52.5,267.5,7.88,174
52.5,272.5,8.31,174
52.5,277.5,4.07,172
52.5,282.5,4.22,172
52.5,287.5,4.57,170
52.5,292.5,3.66,171
52.5,297.5,3.47,171
52.5,302.5,1.2,169
52.5,307.5,0.19,140
52.5,312.5,0.24,125
52.5,317.5,-0.15,78
52.5,322.5,-0.19,57
52.5,327.5,0.07,67
52.5,332.5,0.21,88
52.5,337.5,0.36,127
52.5,342.5,0.45,160
52.5,347.5,0.54,168
52.5,352.5,0.77,169
52.5,357.5,1.13,171
57.5,2.5,0.19,134
57.5,7.5,-0.31,92
57.5,12.5,-0.71,85
57.5,17.5,-1.16,43
57.5,22.5,-1.12,63
57.5,27.5,-0.52,117
57.5,32.5,-0.82,104
57.5,37.5,-0.67,108
57.5,42.5,-0.67,110
57.5,47.5,-1.53,89
57.5,52.5,-1.6,81
57.5,57.5,-1.48,79
57.5,62.5,-1.61,83
57.5,67.5,-0.82,95
57.5,72.5,-0.28,103
57.5,77.5,0.17,113
57.5,82.5,0.26,116
57.5,87.5,-1.19,96
57.5,92.5,-1.84,86
57.5,97.5,-2.09,84
57.5,102.5,-2.2,77
57.5,107.5,-2.42,65
57.5,112.5,-1.63,70
57.5,117.5,-1.56,71
57.5,122.5,-0.73,97
57.5,127.5,-1.42,78
57.5,132.5,0.41,126
57.5,137.5,-0.62,94
57.5,142.5,0.37,155
57.5,147.5,0.45,150
57.5,152.5,0.31,151
57.5,157.5,-0.22,104
57.5,162.5,-0.08,103
57.5,167.5,0.91,158
57.5,172.5,1,162
57.5,177.5,0.72,160
57.5,182.5,0.55,154
57.5,187.5,0.29,142
57.5,192.5,0.3,141
57.5,197.5,-0.27,113
57.5,202.5,-0.63,88
57.5,207.5,0.31,149
57.5,212.5,0.62,155
57.5,217.5,0.67,156
57.5,222.5,1,162
57.5,227.5,2.02,168
57.5,232.5,2.58,149
57.5,237.5,6.16,170
57.5,242.5,7.4,171
57.5,247.5,8.16,172
57.5,252.5,8.44,172
57.5,257.5,8.34,171
57.5,262.5,8.63,173
57.5,267.5,4.11,174
57.5,272.5,1.45,173
57.5,277.5,0.13,167
57.5,282.5,2.36,172
57.5,287.5,4.77,171
57.5,292.5,3.42,171
57.5,297.5,2.24,173
57.5,302.5,0.69,157
57.5,307.5,0.67,157
57.5,312.5,0.64,154
57.5,317.5,0.45,114
57.5,322.5,0.52,114
57.5,327.5,0.68,126
57.5,332.5,0.66,136
57.5,337.5,0.65,147
57.5,342.5,0.61,161
57.5,347.5,0.52,166
57.5,352.5,0.5,167
57.5,357.5,0.47,156
62.5,2.5,0.26,142
62.5,7.5,-0.99,57
62.5,12.5,-3.81,28
62.5,17.5,-2.7,35
62.5,22.5,-2.21,37
62.5,27.5,-2.8,61
62.5,32.5,-2.9,70
62.5,37.5,-2.81,68
62.5,42.5,-2.79,72
62.5,47.5,-2.58,77
62.5,52.5,-1.22,86
62.5,57.5,-0.3,97
62.5,62.5,0.57,111
62.5,67.5,0.61,114
62.5,72.5,-0.54,105
62.5,77.5,0.85,120
62.5,82.5,1.28,122
62.5,87.5,0.52,118
62.5,92.5,-0.13,108
62.5,97.5,-1.63,84
62.5,102.5,-0.68,89
62.5,107.5,-3.76,49
62.5,112.5,-2.77,59
62.5,117.5,-2.68,64
62.5,122.5,-1.99,74
62.5,127.5,-1.13,94
62.5,132.5,-0.18,102
62.5,137.5,3.3,155
62.5,142.5,0.72,133
62.5,147.5,0.73,131
62.5,152.5,-0.86,110
62.5,157.5,0.04,109
62.5,162.5,-0.57,86
62.5,167.5,-1.01,71
62.5,172.5,-0.54,82
62.5,177.5,0.36,129
62.5,182.5,0.75,168
62.5,187.5,0.18,154
62.5,192.5,-0.44,145
62.5,197.5,-1.74,78
62.5,202.5,-2.23,92
62.5,207.5,-2.33,74
62.5,212.5,-0.77,109
62.5,217.5,1.09,133
62.5,222.5,4.69,161
62.5,227.5,5.59,167
62.5,232.5,4.77,169
62.5,237.5,5.82,170
62.5,242.5,7.44,171
62.5,247.5,7.96,173
62.5,252.5,6.44,170
62.5,257.5,7.35,174
62.5,262.5,5.9,174
62.5,267.5,2.64,172
62.5,272.5,0.66,173
62.5,277.5,0.72,173
62.5,282.5,1.3,173
62.5,287.5,3.23,173
62.5,292.5,2.4,173
62.5,297.5,0.74,172
62.5,302.5,0.86,144
62.5,307.5,0.84,152
62.5,312.5,0.3,122
62.5,317.5,0.31,129
62.5,322.5,0.39,98
62.5,327.5,0.51,129
62.5,332.5,0.5,135
62.5,337.5,0.16,121
62.5,342.5,0.14,131
62.5,347.5,0.47,165
62.5,352.5,0.39,154
62.5,357.5,0.4,157
67.5,2.5,-0.72,99
67.5,7.5,-0.51,114
67.5,12.5,-3.99,23
67.5,17.5,-3.3,73
67.5,22.5,-2.62,71
67.5,27.5,-2.69,67
67.5,32.5,-1.66,95
67.5,37.5,-4.13,47
67.5,42.5,-5.02,43
67.5,47.5,-3.09,62
67.5,52.5,-1.11,88
67.5,57.5,0.6,110
67.5,62.5,1.41,119
67.5,67.5,1.75,129
67.5,72.5,1.6,119
67.5,77.5,2.71,134
67.5,82.5,3.46,138
67.5,87.5,1.1,123
67.5,92.5,1.86,127
67.5,97.5,2.31,135
67.5,102.5,1.23,116
67.5,107.5,0.63,107
67.5,112.5,1.79,120
67.5,117.5,0.32,102
67.5,122.5,-0.6,89
67.5,127.5,0.35,119
67.5,132.5,1.11,127
67.5,137.5,0.44,126
67.5,142.5,0.25,133
67.5,147.5,1.14,144
67.5,152.5,0.83,132
67.5,157.5,0.07,115
67.5,162.5,-0.1,98
67.5,167.5,-2.07,64
67.5,172.5,-1.43,86
67.5,177.5,-1.55,83
67.5,182.5,-0.05,125
67.5,187.5,0.5,131
67.5,192.5,1.25,146
67.5,197.5,-0.19,112
67.5,202.5,-1.64,94
67.5,207.5,-0.57,117
67.5,212.5,0,119
67.5,217.5,1.76,145
67.5,222.5,2.94,160
67.5,227.5,4.28,168
67.5,232.5,4.73,166
67.5,237.5,6.12,171
67.5,242.5,6.79,173
67.5,247.5,5.87,173
67.5,252.5,7.62,174
67.5,257.5,5.65,173
67.5,262.5,5.95,172
67.5,267.5,4.96,172
67.5,272.5,5.69,172
67.5,277.5,5.25,170
67.5,282.5,5.67,170
67.5,287.5,4.8,164
67.5,292.5,4.66,168
67.5,297.5,9.5,174
67.5,302.5,4.62,169
67.5,307.5,-0.87,121
67.5,312.5,-1.34,101
67.5,317.5,-2.65,67
67.5,322.5,-2.77,50
67.5,327.5,-2.61,49
67.5,332.5,-2.05,53
67.5,337.5,-2.33,45
67.5,342.5,-2.9,31
67.5,347.5,-1.02,79
67.5,352.5,-0.62,98
67.5,357.5,-0.48,115
72.5,2.5,0.32,145
72.5,7.5,0.34,142
72.5,12.5,0.66,148
72.5,17.5,0.93,147
72.5,22.5,0.02,136
72.5,27.5,-0.37,124
72.5,32.5,-1.43,83
72.5,37.5,0.35,156
72.5,42.5,-0.03,148
72.5,47.5,-0.65,126
72.5,52.5,0.2,132
72.5,57.5,2,156
72.5,62.5,2.91,155
72.5,67.5,4.41,160
72.5,72.5,3.66,155
72.5,77.5,3.6,151
72.5,82.5,4.49,156
72.5,87.5,4.81,150
72.5,92.5,4.23,143
72.5,97.5,4.3,147
72.5,102.5,3.87,145
72.5,107.5,3.68,146
72.5,112.5,3.77,144
72.5,117.5,3.21,143
72.5,122.5,1.81,131
72.5,127.5,1.49,123
72.5,132.5,1.13,138
72.5,137.5,2.15,151
72.5,142.5,2.4,155
72.5,147.5,2.11,155
72.5,152.5,1.47,147
72.5,157.5,2.16,158
72.5,162.5,2.65,164
72.5,167.5,2.45,162
72.5,172.5,2.69,160
72.5,177.5,2.9,160
72.5,182.5,3.57,164
72.5,187.5,5.22,171
72.5,192.5,4.8,169
72.5,197.5,4.29,168
72.5,202.5,4.21,170
72.5,207.5,3.52,169
72.5,212.5,3.09,165
72.5,217.5,3.46,165
72.5,222.5,4.76,170
72.5,227.5,5.37,172
72.5,232.5,6.95,173
72.5,237.5,6.35,172
72.5,242.5,6.45,173
72.5,247.5,5.89,174
72.5,252.5,5.87,174
72.5,257.5,5.92,173
72.5,262.5,6.05,174
72.5,267.5,7.47,174
72.5,272.5,5.91,174
72.5,277.5,5.47,173
72.5,282.5,4.61,167
72.5,287.5,4.48,172
72.5,292.5,8.13,174
72.5,297.5,5.33,170
72.5,302.5,2.72,162
72.5,307.5,-0.11,130
72.5,312.5,-2.6,81
72.5,317.5,-3.37,59
72.5,322.5,-2.72,62
72.5,327.5,-1.24,101
72.5,332.5,-0.26,126
72.5,337.5,4.1,168
72.5,342.5,2.58,150
72.5,347.5,1.45,143
72.5,352.5,2.32,167
72.5,357.5,-0.33,121
77.5,2.5,3.47,171
77.5,7.5,2.86,168
77.5,12.5,2.19,159
77.5,17.5,2.71,157
77.5,22.5,3.64,160
77.5,27.5,3.39,158
77.5,32.5,3.31,157
77.5,37.5,3.12,158
77.5,42.5,2.88,153
77.5,47.5,2.8,154
77.5,52.5,2.41,153
77.5,57.5,3.48,162
77.5,62.5,3.81,163
77.5,67.5,4.17,164
77.5,72.5,4.76,164
77.5,77.5,5.17,166
77.5,82.5,5.54,167
77.5,87.5,5.3,167
77.5,92.5,5.41,167
77.5,97.5,6.01,169
77.5,102.5,5.13,165
77.5,107.5,4.87,164
77.5,112.5,4.85,165
77.5,117.5,4.61,168
77.5,122.5,4.25,168
77.5,127.5,3.67,167
77.5,132.5,2.92,163
77.5,137.5,3.19,167
77.5,142.5,2.25,163
77.5,147.5,2.84,165
77.5,152.5,3.26,167
77.5,157.5,3.71,166
77.5,162.5,3.78,169
77.5,167.5,4.41,169
77.5,172.5,4.91,170
77.5,177.5,4.99,170
77.5,182.5,5.52,171
77.5,187.5,5.19,171
77.5,192.5,5.33,171
77.5,197.5,5.8,172
77.5,202.5,6.05,172
77.5,207.5,5.76,173
77.5,212.5,5.77,173
77.5,217.5,5.77,174
77.5,222.5,6.09,174
77.5,227.5,5.9,174
77.5,232.5,6.2,174
77.5,237.5,6.41,174
77.5,242.5,7.05,174
77.5,247.5,6.72,174
77.5,252.5,6.69,174
77.5,257.5,6.66,174
77.5,262.5,6.76,174
77.5,267.5,6.31,174
77.5,272.5,4.81,173
77.5,277.5,4.71,170
77.5,282.5,3.6,166
77.5,287.5,3.43,171
77.5,292.5,3.13,165
77.5,297.5,2.75,164
77.5,302.5,2.37,161
77.5,307.5,1.09,150
77.5,312.5,1.23,148
77.5,317.5,0.93,142
77.5,322.5,0.89,146
77.5,327.5,0.83,147
77.5,332.5,1.86,159
77.5,337.5,3.79,168
77.5,342.5,3.96,164
77.5,347.5,5.4,166
77.5,352.5,5.53,168
77.5,357.5,4.62,171
82.5,2.5,5.42,160
82.5,7.5,4.71,155
82.5,12.5,4.86,156
82.5,17.5,4.04,150
82.5,22.5,3.38,139
82.5,27.5,3.81,149
82.5,32.5,3.67,148
82.5,37.5,3.96,154
82.5,42.5,4.67,160
82.5,47.5,4.34,159
82.5,52.5,4.88,162
82.5,57.5,4.21,162
82.5,62.5,4.57,163
82.5,67.5,5.08,166
82.5,72.5,5.17,166
82.5,77.5,5.38,167
82.5,82.5,5.4,167
82.5,87.5,5.44,167
82.5,92.5,5.44,167
82.5,97.5,6.28,171
82.5,102.5,5.99,171
82.5,107.5,5.91,173
82.5,112.5,5.45,173
82.5,117.5,4.92,173
82.5,122.5,5.14,173
82.5,127.5,4.93,173
82.5,132.5,4.48,171
82.5,137.5,4.74,174
82.5,142.5,4.21,173
82.5,147.5,4.82,173
82.5,152.5,4.62,172
82.5,157.5,4.89,174
82.5,162.5,4.49,170
82.5,167.5,5.4,172
82.5,172.5,5.1,171
82.5,177.5,5.05,170
82.5,182.5,5.33,171
82.5,187.5,6.04,173
82.5,192.5,5.71,172
82.5,197.5,5.87,174
82.5,202.5,5.64,173
82.5,207.5,6.2,174
82.5,212.5,6.56,174
82.5,217.5,6.57,174
82.5,222.5,6.54,174
82.5,227.5,6.47,174
82.5,232.5,6.85,174
82.5,237.5,6.45,174
82.5,242.5,6.75,174
82.5,247.5,6.68,174
82.5,252.5,6.34,174
82.5,257.5,6.55,174
82.5,262.5,6.61,174
82.5,267.5,5.89,173
82.5,272.5,5.55,173
82.5,277.5,5.03,172
82.5,282.5,4.9,173
82.5,287.5,4.65,172
82.5,292.5,4.56,173
82.5,297.5,4.32,173
82.5,302.5,4.5,172
82.5,307.5,4.18,171
82.5,312.5,4.92,172
82.5,317.5,4.69,171
82.5,322.5,4.87,169
82.5,327.5,4.76,169
82.5,332.5,4.78,170
82.5,337.5,5.78,170
82.5,342.5,5.66,171
82.5,347.5,5.89,169
82.5,352.5,6.63,168
82.5,357.5,5.93,164
87.5,2.5,4.98,165
87.5,7.5,4.96,166
87.5,12.5,4.46,163
87.5,17.5,4.6,165
87.5,22.5,4.82,165
87.5,27.5,4.08,162
87.5,32.5,4.01,164
87.5,37.5,4.39,164
87.5,42.5,4.38,165
87.5,47.5,4.65,165
87.5,52.5,3.92,163
87.5,57.5,4.32,165
87.5,62.5,3.84,163
87.5,67.5,4.34,164
87.5,72.5,4.05,164
87.5,77.5,4.47,165
87.5,82.5,4.22,167
87.5,87.5,4.15,164
87.5,92.5,4.74,168
87.5,97.5,4.73,170
87.5,102.5,4.65,169
87.5,107.5,4.43,169
87.5,112.5,4.6,169
87.5,117.5,4.31,168
87.5,122.5,4.78,171
87.5,127.5,3.93,167
87.5,132.5,4.79,171
87.5,137.5,4.87,171
87.5,142.5,4.91,171
87.5,147.5,4.87,171
87.5,152.5,4.95,171
87.5,157.5,4.78,171
87.5,162.5,4.96,170
87.5,167.5,4.71,169
87.5,172.5,5.12,171
87.5,177.5,5.8,172
87.5,182.5,5.26,171
87.5,187.5,4.92,170
87.5,192.5,5.19,172
87.5,197.5,5.14,170
87.5,202.5,4.99,169
87.5,207.5,5.27,171
87.5,212.5,5.58,172
87.5,217.5,5.4,171
87.5,222.5,5.58,172
87.5,227.5,4.92,170
87.5,232.5,5.27,172
87.5,237.5,5.22,172
87.5,242.5,5.38,173
87.5,247.5,5.4,171
87.5,252.5,4.94,170
87.5,257.5,5.75,173
87.5,262.5,5.31,171
87.5,267.5,5.26,170
87.5,272.5,5.62,171
87.5,277.5,5.75,171
87.5,282.5,5.69,170
87.5,287.5,4.96,170
87.5,292.5,5.48,170
87.5,297.5,5.33,170
87.5,302.5,6.21,172
87.5,307.5,6.04,172
87.5,312.5,5.88,171
87.5,317.5,5.97,172
87.5,322.5,5.79,170
87.5,327.5,6.03,171
87.5,332.5,5.31,167
87.5,337.5,5.7,169
87.5,342.5,5.39,167
87.5,347.5,5.77,168
87.5,352.5,5.28,167
87.5,357.5,4.86,164
