# Title: December 1960 Global Gridded Average Temperature
# Units: Degrees Celsius
# Base Period: 1991-2020
# Missing: -999.00
Latitude,Longitude,Anomaly,Rank
32.5,297.5,-0.34,101
32.5,302.5,0.01,131
32.5,307.5,0.32,153
32.5,312.5,0.57,166
32.5,317.5,0.59,170
32.5,322.5,0.49,167
32.5,327.5,0.37,165
32.5,332.5,0.17,159
32.5,337.5,-0.12,138
32.5,342.5,-0.48,107
32.5,347.5,-0.76,61
32.5,352.5,-1.93,23
32.5,357.5,-2.67,32
37.5,2.5,-1.36,22
37.5,7.5,-0.91,64
37.5,12.5,-0.3,104
37.5,17.5,0.27,151
37.5,22.5,1.02,169
37.5,27.5,1.74,172
37.5,32.5,1.81,167
37.5,37.5,1.77,161
37.5,42.5,1.68,154
37.5,47.5,0.62,126
37.5,52.5,0.29,141
37.5,57.5,-1.53,66
37.5,62.5,-2.81,42
37.5,67.5,-1.41,60
37.5,72.5,-1.83,46
37.5,77.5,-0.07,123
37.5,82.5,0.8,148
37.5,87.5,0.62,150
37.5,92.5,-0.77,99
37.5,97.5,-1.06,77
37.5,102.5,-1.3,68
37.5,107.5,-2.31,46
37.5,112.5,-2.59,38
37.5,117.5,-2.24,39
37.5,122.5,-0.11,115
37.5,127.5,-0.46,105
37.5,132.5,0.4,145
37.5,137.5,0.08,131
37.5,142.5,0.14,144
37.5,147.5,-0.02,123
37.5,152.5,-0.15,112
37.5,157.5,-0.17,111
37.5,162.5,-0.02,124
37.5,167.5,0.01,131
37.5,172.5,-0.17,113
37.5,177.5,-0.26,104
37.5,182.5,-0.3,98
37.5,187.5,-0.41,84
37.5,192.5,-0.55,68
37.5,197.5,-0.9,43
37.5,202.5,-1.04,35
37.5,207.5,-1,36
37.5,212.5,-0.91,39
37.5,217.5,-0.84,38
37.5,222.5,-0.63,43
37.5,227.5,-0.08,94
37.5,232.5,0.23,131
37.5,237.5,-0.12,91
37.5,242.5,-0.44,71
37.5,247.5,-0.53,72
37.5,252.5,-1.21,48
37.5,257.5,-1.34,61
37.5,262.5,-1.33,68
37.5,267.5,-2.31,51
37.5,272.5,-3.83,24
37.5,277.5,-4.6,13
37.5,282.5,-2.76,16
37.5,287.5,-0.46,71
37.5,292.5,-0.48,76
37.5,297.5,-0.33,92
37.5,302.5,-0.12,116
37.5,307.5,0.08,135
37.5,312.5,0.35,152
37.5,317.5,0.4,150
37.5,322.5,0.26,137
37.5,327.5,-0.02,131
37.5,332.5,-0.42,103
37.5,337.5,-0.58,94
37.5,342.5,-0.76,71
37.5,347.5,-0.94,44
37.5,352.5,-1.56,27
37.5,357.5,-1.61,18
42.5,2.5,-1.75,27
42.5,7.5,-0.63,80
42.5,12.5,-0.11,127
42.5,17.5,0.93,162
42.5,22.5,3.52,174
42.5,27.5,3.17,174
42.5,32.5,2.2,173
42.5,37.5,2.13,173
42.5,42.5,2.49,170
42.5,47.5,1.41,164
42.5,52.5,0.81,160
42.5,57.5,-0.21,93
42.5,62.5,-0.93,81
42.5,67.5,-1.82,62
42.5,72.5,-1.08,66
42.5,77.5,-1.11,77
42.5,82.5,-0.13,112
42.5,87.5,-0.57,107
42.5,92.5,-0.9,94
42.5,97.5,-1.23,80
42.5,102.5,-3.73,28
42.5,107.5,-3.9,32
42.5,112.5,-3.44,42
42.5,117.5,-2.56,48
42.5,122.5,-2.11,56
42.5,127.5,-3.33,31
42.5,132.5,-0.41,99
42.5,137.5,-0.33,105
42.5,142.5,-0.52,90
42.5,147.5,-0.63,55
42.5,152.5,-0.64,48
42.5,157.5,-0.48,56
42.5,162.5,-0.35,67
42.5,167.5,-0.41,60
42.5,172.5,-0.58,52
42.5,177.5,-0.51,56
42.5,182.5,-0.46,62
42.5,187.5,-0.58,55
42.5,192.5,-0.93,34
42.5,197.5,-1.17,23
42.5,202.5,-1.17,26
42.5,207.5,-1.2,28
42.5,212.5,-1.19,31
42.5,217.5,-1.26,25
42.5,222.5,-0.96,40
42.5,227.5,-0.14,101
42.5,232.5,0.58,152
42.5,237.5,0.44,117
42.5,242.5,-0.16,82
42.5,247.5,-0.3,82
42.5,252.5,-0.47,76
42.5,257.5,-0.84,76
42.5,262.5,-0.74,91
42.5,267.5,-1.64,77
42.5,272.5,-2.35,44
42.5,277.5,-2.16,26
42.5,282.5,-3.77,17
42.5,287.5,-3,32
42.5,292.5,-0.97,71
42.5,297.5,-1.16,72
42.5,302.5,-1.14,52
42.5,307.5,-1.04,64
42.5,312.5,-0.39,91
42.5,317.5,-0.07,91
42.5,322.5,-0.15,71
42.5,327.5,-0.43,54
42.5,332.5,-0.83,26
42.5,337.5,-1.09,15
42.5,342.5,-1.14,16
42.5,347.5,-1.06,18
42.5,352.5,-1.42,32
42.5,357.5,-2.07,29
47.5,2.5,-2.09,62
47.5,7.5,-1.48,82
47.5,12.5,-0.51,113
47.5,17.5,1.98,156
47.5,22.5,4.14,174
47.5,27.5,4.73,174
47.5,32.5,4.49,174
47.5,37.5,4.25,173
47.5,42.5,3.54,162
47.5,47.5,2.16,151
47.5,52.5,0.32,118
47.5,57.5,0.41,105
47.5,62.5,-1.13,79
47.5,67.5,-0.99,79
47.5,72.5,0.05,103
47.5,77.5,-0.81,90
47.5,82.5,-2.01,69
47.5,87.5,-3.21,48
47.5,92.5,-3.12,64
47.5,97.5,-4.19,32
47.5,102.5,-3.33,47
47.5,107.5,-1.77,74
47.5,112.5,-0.49,102
47.5,117.5,-1.65,76
47.5,122.5,-1.86,67
47.5,127.5,-4.04,33
47.5,132.5,-2.38,52
47.5,137.5,-1.69,60
47.5,142.5,-1.38,24
47.5,147.5,-1.32,22
47.5,152.5,-1.29,14
47.5,157.5,-1.35,9
47.5,162.5,-1.18,7
47.5,167.5,-0.88,16
47.5,172.5,-0.81,17
47.5,177.5,-0.66,30
47.5,182.5,-0.68,31
47.5,187.5,-0.95,17
47.5,192.5,-1.12,12
47.5,197.5,-1.15,14
47.5,202.5,-1.18,16
47.5,207.5,-1.23,18
47.5,212.5,-1.11,28
47.5,217.5,-1.04,33
47.5,222.5,-0.66,72
47.5,227.5,-0.01,121
47.5,232.5,0.61,152
47.5,237.5,0.03,99
47.5,242.5,-1.04,61
47.5,247.5,0.1,98
47.5,252.5,0.47,105
47.5,257.5,-0.22,104
47.5,262.5,-2.57,77
47.5,267.5,-2.69,60
47.5,272.5,-1.25,54
47.5,277.5,-2.47,44
47.5,282.5,-3.03,63
47.5,287.5,-2.98,70
47.5,292.5,-1.91,81
47.5,297.5,-1.62,73
47.5,302.5,-1.54,55
47.5,307.5,-1.09,60
47.5,312.5,-0.77,57
47.5,317.5,-0.8,43
47.5,322.5,-0.87,26
47.5,327.5,-1.06,11
47.5,332.5,-1.23,4
47.5,337.5,-1.25,3
47.5,342.5,-1.2,5
47.5,347.5,-1.05,8
47.5,352.5,-0.92,28
47.5,357.5,-1.07,50
52.5,2.5,-0.54,82
52.5,7.5,-0.84,82
52.5,12.5,-0.41,103
52.5,17.5,2.69,169
52.5,22.5,3.4,171
52.5,27.5,4.43,173
52.5,32.5,5.07,174
52.5,37.5,5.12,173
52.5,42.5,4.68,171
52.5,47.5,4.11,169
52.5,52.5,4.09,167
52.5,57.5,2.1,141
52.5,62.5,2.46,146
52.5,67.5,1.29,133
52.5,72.5,0.24,108
52.5,77.5,-0.62,95
52.5,82.5,-2.28,74
52.5,87.5,-2.33,62
52.5,92.5,-3.72,55
52.5,97.5,-3.62,54
52.5,102.5,-2.67,66
52.5,107.5,-1.11,90
52.5,112.5,-0.55,97
52.5,117.5,-0.74,93
52.5,122.5,-1.91,61
52.5,127.5,-5.2,17
52.5,132.5,-4.82,18
52.5,137.5,-1.92,50
52.5,142.5,-1.64,17
52.5,147.5,-1.63,13
52.5,152.5,-1.42,9
52.5,157.5,-1.7,13
52.5,162.5,-1.51,8
52.5,167.5,-1.24,8
52.5,172.5,-1.17,9
52.5,177.5,-0.91,13
52.5,182.5,-0.89,18
52.5,187.5,-1.02,13
52.5,192.5,-0.95,16
52.5,197.5,-0.82,30
52.5,202.5,-0.91,26
52.5,207.5,-0.92,28
52.5,212.5,-0.75,46
52.5,217.5,-0.56,64
52.5,222.5,-0.26,103
52.5,227.5,0.21,139
52.5,232.5,0.53,138
52.5,237.5,-0.05,94
52.5,242.5,0.71,113
52.5,247.5,2.12,129
52.5,252.5,1.41,127
52.5,257.5,0.12,108
52.5,262.5,-2.02,82
52.5,267.5,-3.69,60
52.5,272.5,-3.87,50
52.5,277.5,-2.51,55
52.5,282.5,-2.67,64
52.5,287.5,-2.66,77
52.5,292.5,-1.7,99
52.5,297.5,-0.99,108
52.5,302.5,-0.79,94
52.5,307.5,-0.18,110
52.5,312.5,-0.41,67
52.5,317.5,-0.66,37
52.5,322.5,-0.65,30
52.5,327.5,-0.88,17
52.5,332.5,-1.06,11
52.5,337.5,-0.85,10
52.5,342.5,-0.71,13
52.5,347.5,-0.76,16
52.5,352.5,-1.07,21
52.5,357.5,-0.9,56
57.5,2.5,-0.21,89
57.5,7.5,-0.43,76
57.5,12.5,-0.21,117
57.5,17.5,0.28,134
57.5,22.5,0.67,153
57.5,27.5,3.17,170
57.5,32.5,4.49,170
57.5,37.5,4.85,171
57.5,42.5,4.58,169
57.5,47.5,5.01,173
57.5,52.5,3.98,164
57.5,57.5,2.16,139
57.5,62.5,0.33,114
57.5,67.5,-0.07,104
57.5,72.5,-0.49,100
57.5,77.5,-1.14,97
57.5,82.5,-1.09,101
57.5,87.5,-1.23,92
57.5,92.5,-3.08,70
57.5,97.5,-3.62,67
57.5,102.5,-3.6,65
57.5,107.5,-0.45,91
57.5,112.5,0.03,95
57.5,117.5,-1.17,79
57.5,122.5,-0.73,97
57.5,127.5,-1.31,81
57.5,132.5,-1.15,85
57.5,137.5,-1.16,65
57.5,142.5,-1.62,23
57.5,147.5,-1.76,9
57.5,152.5,-1.28,24
57.5,157.5,-1.45,45
57.5,162.5,-1.95,23
57.5,167.5,-1.43,17
57.5,172.5,-1.24,20
57.5,177.5,-1.09,21
57.5,182.5,-1.13,24
57.5,187.5,-1.08,31
57.5,192.5,-1.21,39
57.5,197.5,-0.24,116
57.5,202.5,0.95,157
57.5,207.5,-0.12,120
57.5,212.5,-0.39,74
57.5,217.5,-0.33,81
57.5,222.5,0.19,139
57.5,227.5,0.94,146
57.5,232.5,1.83,145
57.5,237.5,2.93,145
57.5,242.5,3.02,143
57.5,247.5,1.5,127
57.5,252.5,0.32,116
57.5,257.5,-0.49,100
57.5,262.5,-1.04,97
57.5,267.5,-0.51,104
57.5,272.5,-0.29,102
57.5,277.5,-0.24,1
57.5,282.5,-0.88,110
57.5,287.5,-3.28,80
57.5,292.5,-1.87,101
57.5,297.5,-0.2,132
57.5,302.5,0.6,153
57.5,307.5,0.37,136
57.5,312.5,0.28,123
57.5,317.5,0.47,117
57.5,322.5,0.51,113
57.5,327.5,0.5,113
57.5,332.5,0.23,94
57.5,337.5,0.06,83
57.5,342.5,-0.06,85
57.5,347.5,-0.22,76
57.5,352.5,-0.37,58
57.5,357.5,-0.45,60
62.5,2.5,0.09,122
62.5,7.5,-0.64,77
62.5,12.5,-0.92,90
62.5,17.5,-0.22,116
62.5,22.5,0.42,142
62.5,27.5,0.98,145
62.5,32.5,1.05,137
62.5,37.5,2.36,154
62.5,42.5,2.38,147
62.5,47.5,2.58,149
62.5,52.5,2.9,150
62.5,57.5,1.15,122
62.5,62.5,-0.98,88
62.5,67.5,-0.49,96
62.5,72.5,-1.2,93
62.5,77.5,-0.11,107
62.5,82.5,0.27,114
62.5,87.5,1.11,123
62.5,92.5,1.66,129
62.5,97.5,2.24,129
62.5,102.5,3.41,137
62.5,107.5,2.33,127
62.5,112.5,0.93,116
62.5,117.5,-0.37,94
62.5,122.5,-1.99,74
62.5,127.5,-2.59,59
62.5,132.5,-3.58,41
62.5,137.5,1.49,133
62.5,142.5,2.74,154
62.5,147.5,5.06,167
62.5,152.5,2.23,154
62.5,157.5,-0.84,87
62.5,162.5,0.4,104
62.5,167.5,0.96,112
62.5,172.5,1.68,127
62.5,177.5,-0.41,93
62.5,182.5,-1.38,47
62.5,187.5,-1.06,95
62.5,192.5,-0.75,131
62.5,197.5,3.27,166
62.5,202.5,5.77,168
62.5,207.5,5.09,168
62.5,212.5,3.59,168
62.5,217.5,3.65,161
62.5,222.5,4.81,163
62.5,227.5,4.78,160
62.5,232.5,3.52,157
62.5,237.5,2.13,149
62.5,242.5,0.58,134
62.5,247.5,-0.55,117
62.5,252.5,-0.87,100
62.5,257.5,-0.3,110
62.5,262.5,0.55,131
62.5,267.5,0.1,127
62.5,272.5,0.17,144
62.5,277.5,-0.02,130
62.5,282.5,-0.46,111
62.5,287.5,-1.6,81
62.5,292.5,-1.19,107
62.5,297.5,0.46,168
62.5,302.5,0.94,147
62.5,307.5,0.85,153
62.5,312.5,-0.21,104
62.5,317.5,0.65,147
62.5,322.5,1.15,151
62.5,327.5,1.25,161
62.5,332.5,1.22,166
62.5,337.5,0.89,165
62.5,342.5,0.45,159
62.5,347.5,0.4,158
62.5,352.5,0.22,147
62.5,357.5,0.17,136
67.5,2.5,-0.46,113
67.5,7.5,-1.21,82
67.5,12.5,-3.12,49
67.5,17.5,-3.88,61
67.5,22.5,-1.51,94
67.5,27.5,-0.99,102
67.5,32.5,-1.02,105
67.5,37.5,-1.3,112
67.5,42.5,-1.29,122
67.5,47.5,0.86,125
67.5,52.5,2.6,134
67.5,57.5,1.71,124
67.5,62.5,2.47,137
67.5,67.5,2.07,136
67.5,72.5,2.19,132
67.5,77.5,2.72,135
67.5,82.5,3.68,139
67.5,87.5,3.06,138
67.5,92.5,5.4,158
67.5,97.5,4.73,159
67.5,102.5,6.22,162
67.5,107.5,4.5,150
67.5,112.5,1.57,116
67.5,117.5,0.69,111
67.5,122.5,-1.98,72
67.5,127.5,-0.34,106
67.5,132.5,-2.26,63
67.5,137.5,-1.78,69
67.5,142.5,-0.93,95
67.5,147.5,1.23,146
67.5,152.5,1.82,152
67.5,157.5,3.32,153
67.5,162.5,1.7,133
67.5,167.5,4.29,152
67.5,172.5,2.64,145
67.5,177.5,1.37,132
67.5,182.5,1.29,142
67.5,187.5,2.43,156
67.5,192.5,2.21,157
67.5,197.5,5.01,167
67.5,202.5,4.49,166
67.5,207.5,5.79,169
67.5,212.5,4.36,164
67.5,217.5,3.56,163
67.5,222.5,2.08,151
67.5,227.5,0.33,128
67.5,232.5,1.42,139
67.5,237.5,1.13,141
67.5,242.5,0.88,144
67.5,247.5,0.76,141
67.5,252.5,2.3,156
67.5,257.5,1.93,158
67.5,262.5,1.99,152
67.5,267.5,1.73,147
67.5,272.5,0.48,133
67.5,277.5,0.08,129
67.5,282.5,-1.14,108
67.5,287.5,-1.44,109
67.5,292.5,-1.96,102
67.5,297.5,-1.41,102
67.5,302.5,0.34,122
67.5,307.5,-2.54,97
67.5,312.5,0.22,123
67.5,317.5,1.09,143
67.5,322.5,0.33,126
67.5,327.5,-0.56,110
67.5,332.5,-0.65,93
67.5,337.5,-1.56,70
67.5,342.5,-1.12,89
67.5,347.5,-0.25,121
67.5,352.5,0.34,147
67.5,357.5,-0.28,124
72.5,2.5,-1.31,86
72.5,7.5,-1.08,89
72.5,12.5,-1.79,72
72.5,17.5,-1.8,65
72.5,22.5,-2.11,79
72.5,27.5,-2.73,64
72.5,32.5,-1.69,75
72.5,37.5,-2.55,78
72.5,42.5,-1.64,103
72.5,47.5,-1.71,92
72.5,52.5,0.31,133
72.5,57.5,1.54,145
72.5,62.5,2.21,146
72.5,67.5,2.33,148
72.5,72.5,2.76,148
72.5,77.5,3.63,152
72.5,82.5,4.49,156
72.5,87.5,5.6,155
72.5,92.5,7.88,167
72.5,97.5,6.11,162
72.5,102.5,5.75,164
72.5,107.5,3.51,145
72.5,112.5,2.03,126
72.5,117.5,0.99,115
72.5,122.5,0.42,108
72.5,127.5,-1.35,78
72.5,132.5,-0.46,98
72.5,137.5,-0.67,99
72.5,142.5,0.96,140
72.5,147.5,1.17,140
72.5,152.5,1.76,157
72.5,157.5,1.96,155
72.5,162.5,1.3,149
72.5,167.5,0.71,140
72.5,172.5,0.09,134
72.5,177.5,0.19,132
72.5,182.5,0.08,136
72.5,187.5,0.65,144
72.5,192.5,0.11,136
72.5,197.5,-0.58,111
72.5,202.5,-2.08,90
72.5,207.5,0.18,130
72.5,212.5,0.61,141
72.5,217.5,1.16,148
72.5,222.5,0.67,145
72.5,227.5,1.12,149
72.5,232.5,0.95,148
72.5,237.5,1.09,152
72.5,242.5,1.39,153
72.5,247.5,1.83,157
72.5,252.5,2.1,158
72.5,257.5,1.84,156
72.5,262.5,0.65,137
72.5,267.5,2.09,150
72.5,272.5,-0.46,122
72.5,277.5,-1.25,112
72.5,282.5,-1.15,110
72.5,287.5,0.44,137
72.5,292.5,0.25,131
72.5,297.5,0.32,135
72.5,302.5,-0.75,118
72.5,307.5,-1.67,96
72.5,312.5,0.11,121
72.5,317.5,0.58,129
72.5,322.5,-0.3,116
72.5,327.5,-1.96,84
72.5,332.5,-3.76,33
72.5,337.5,-3.2,41
72.5,342.5,-1.52,75
72.5,347.5,0.16,117
72.5,352.5,0.1,122
72.5,357.5,-0.9,106
77.5,2.5,-2.1,54
77.5,7.5,-3.82,22
77.5,12.5,-4.77,34
77.5,17.5,-5.02,40
77.5,22.5,-4.18,53
77.5,27.5,-3.54,71
77.5,32.5,-4.25,67
77.5,37.5,-4.49,64
77.5,42.5,-4.12,70
77.5,47.5,-4.21,66
77.5,52.5,-3.2,84
77.5,57.5,-1.59,103
77.5,62.5,-0.98,106
77.5,67.5,0.22,121
77.5,72.5,1.04,125
77.5,77.5,0.69,123
77.5,82.5,1.87,137
77.5,87.5,2.18,133
77.5,92.5,2.12,142
77.5,97.5,2.29,136
77.5,102.5,2.25,139
77.5,107.5,1.94,138
77.5,112.5,1.16,132
77.5,117.5,-0.22,109
77.5,122.5,0.12,117
77.5,127.5,0.2,129
77.5,132.5,0.25,130
77.5,137.5,1.16,143
77.5,142.5,0.81,143
77.5,147.5,0.73,142
77.5,152.5,-0.34,122
77.5,157.5,0.01,132
77.5,162.5,-0.04,134
77.5,167.5,-0.46,127
77.5,172.5,-0.65,123
77.5,177.5,-0.74,119
77.5,182.5,-1.13,106
77.5,187.5,-1.7,89
77.5,192.5,-1.63,93
77.5,197.5,-1.93,87
77.5,202.5,-1.15,108
77.5,207.5,-0.1,127
77.5,212.5,0.43,132
77.5,217.5,0.76,139
77.5,222.5,1.57,151
77.5,227.5,1.88,155
77.5,232.5,2.37,159
77.5,237.5,2.43,163
77.5,242.5,2.43,165
77.5,247.5,2.3,163
77.5,252.5,1.66,161
77.5,257.5,1.6,158
77.5,262.5,1.47,154
77.5,267.5,0.46,139
77.5,272.5,-0.59,119
77.5,277.5,-1.33,102
77.5,282.5,-1.15,103
77.5,287.5,0.02,129
77.5,292.5,-2.61,75
77.5,297.5,-3.89,59
77.5,302.5,-4.22,55
77.5,307.5,-3.96,60
77.5,312.5,-4.11,57
77.5,317.5,-3.79,62
77.5,322.5,-4.36,45
77.5,327.5,-4.15,42
77.5,332.5,-4.35,34
77.5,337.5,-5.08,10
77.5,342.5,-4.06,24
77.5,347.5,-2.96,38
77.5,352.5,-0.9,80
77.5,357.5,-1.43,69
82.5,2.5,-5.03,22
82.5,7.5,-5.38,25
82.5,12.5,-5.11,30
82.5,17.5,-5.4,29
82.5,22.5,-5.54,30
82.5,27.5,-5.69,31
82.5,32.5,-5.34,34
82.5,37.5,-5.23,34
82.5,42.5,-5.44,34
82.5,47.5,-5.13,37
82.5,52.5,-4.77,40
82.5,57.5,-5.09,48
82.5,62.5,-4.34,50
82.5,67.5,-3.56,61
82.5,72.5,-2.98,64
82.5,77.5,-2.39,76
82.5,82.5,-1.79,83
82.5,87.5,-1.85,82
82.5,92.5,-1.85,84
82.5,97.5,-1.66,86
82.5,102.5,-1.23,88
82.5,107.5,-1.58,83
82.5,112.5,-1.44,89
82.5,117.5,-1.6,86
82.5,122.5,-1.51,91
82.5,127.5,-1.77,78
82.5,132.5,-1.74,79
82.5,137.5,-1.42,91
82.5,142.5,-1.26,95
82.5,147.5,-1.21,99
82.5,152.5,-1.66,81
82.5,157.5,-1.71,84
82.5,162.5,-1.79,83
82.5,167.5,-1.19,95
82.5,172.5,-1.16,99
82.5,177.5,-1.27,94
82.5,182.5,-0.7,111
82.5,187.5,-0.61,107
82.5,192.5,-1.01,100
82.5,197.5,-0.92,100
82.5,202.5,-0.77,107
82.5,207.5,-0.34,121
82.5,212.5,0.31,131
82.5,217.5,0.68,136
82.5,222.5,0.4,136
82.5,227.5,0.57,130
82.5,232.5,0.34,133
82.5,237.5,1.19,145
82.5,242.5,1.65,151
82.5,247.5,1.71,151
82.5,252.5,1.95,158
82.5,257.5,1.94,159
82.5,262.5,2.06,158
82.5,267.5,1.89,157
82.5,272.5,0.92,146
82.5,277.5,0.12,128
82.5,282.5,-0.3,118
82.5,287.5,-0.72,104
82.5,292.5,-0.67,105
82.5,297.5,-1.35,85
82.5,302.5,-2.2,72
82.5,307.5,-3.12,45
82.5,312.5,-3.96,24
82.5,317.5,-4.23,17
82.5,322.5,-4.45,16
82.5,327.5,-4.21,17
82.5,332.5,-3.92,19
82.5,337.5,-3.35,26
82.5,342.5,-3.94,17
82.5,347.5,-3.41,25
82.5,352.5,-3.4,31
82.5,357.5,-4.29,29
87.5,2.5,-2.41,45
87.5,7.5,-2.87,41
87.5,12.5,-3.45,36
87.5,17.5,-2.64,49
87.5,22.5,-3.17,42
87.5,27.5,-3,42
87.5,32.5,-3.67,34
87.5,37.5,-2.78,49
87.5,42.5,-3.03,48
87.5,47.5,-2.63,49
87.5,52.5,-3.15,44
87.5,57.5,-2.82,50
87.5,62.5,-2.79,50
87.5,67.5,-3.43,38
87.5,72.5,-2.24,62
87.5,77.5,-2.77,48
87.5,82.5,-1.89,69
87.5,87.5,-1.99,68
87.5,92.5,-2.49,55
87.5,97.5,-1.75,73
87.5,102.5,-2.01,65
87.5,107.5,-1.39,78
87.5,112.5,-1.53,75
87.5,117.5,-1.23,83
87.5,122.5,-1.33,78
87.5,127.5,-1.19,87
87.5,132.5,-1.98,61
87.5,137.5,-1.84,67
87.5,142.5,-2.17,57
87.5,147.5,-1.68,69
87.5,152.5,-1.48,80
87.5,157.5,-1.49,77
87.5,162.5,-1.42,72
87.5,167.5,-1.3,77
87.5,172.5,-1.48,75
87.5,177.5,-1.48,73
87.5,182.5,-0.73,96
87.5,187.5,-1.93,53
87.5,192.5,-1.71,63
87.5,197.5,-1.03,91
87.5,202.5,-0.58,100
87.5,207.5,-1.51,70
87.5,212.5,-0.89,98
87.5,217.5,-0.73,100
87.5,222.5,-0.93,89
87.5,227.5,-0.32,99
87.5,232.5,-0.33,104
87.5,237.5,0.1,114
87.5,242.5,-0.28,104
87.5,247.5,-0.14,103
87.5,252.5,0.01,111
87.5,257.5,0.3,121
87.5,262.5,-0.16,108
87.5,267.5,-0.07,108
87.5,272.5,0.68,122
87.5,277.5,-0.15,101
87.5,282.5,0.08,104
87.5,287.5,-0.02,99
87.5,292.5,-0.69,91
87.5,297.5,-0.42,89
87.5,302.5,-0.56,85
87.5,307.5,-0.83,81
87.5,312.5,-1.15,74
87.5,317.5,-1,76
87.5,322.5,-1.94,56
87.5,327.5,-1.69,58
87.5,332.5,-1.61,61
87.5,337.5,-1.62,59
87.5,342.5,-1.95,52
87.5,347.5,-1.89,57
87.5,352.5,-2.46,49
87.5,357.5,-2.25,50
